date,manufacturer,product,retailer,region,sales_value,sales_volume,store_count,current_price,percent_time_on_promo,percent_sales_on_promo,4_weeks_volume_growth_percent,4_weeks_value_growth_percent,_source_row
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Spar,Kwazulu-natal,125.97,3.0,1.0,41.99,,,,,25051
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,SuperSpar,Kwazulu-natal,582.87,13.0,6.0,44.83615384615385,,,,,25057
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,SuperSpar,Kwazulu-natal,670.85,15.0,8.0,44.723333333333336,,,,,25058
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,SuperSpar,Kwazulu-natal,781.82,18.0,6.0,43.434444444444445,,,,,25059
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,SuperSpar,Kwazulu-natal,921.79,21.0,9.0,43.8947619047619,,,,,25060
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Shoprite Cash & Carry,Mpumalanga,41.99,1.0,1.0,41.99,,,,,25065
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Spar,Mpumalanga,157.47,3.0,1.0,52.49,,,,,25068
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Spar,Mpumalanga,104.98,2.0,1.0,52.49,,,,,25069
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Spar,Mpumalanga,52.49,1.0,1.0,52.49,,,,,25070
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Spar,Mpumalanga,157.47,3.0,1.0,52.49,,,,,25071
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Buying Partner,Non-sa,44.99,1.0,1.0,44.99,,,,,25077
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Buying Partner,Non-sa,180.66,4.0,1.0,45.165,,,,,25078
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Checkers,Non-sa,3721.63,75.0,10.0,49.62173333333333,,,,,25087
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Checkers,Non-sa,2885.61,58.0,10.0,49.75189655172414,,,,,25088
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Checkers,Non-sa,2317.28,47.0,9.0,49.303829787234044,,,,,25089
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Checkers,Non-sa,1795.03,36.0,9.0,49.86194444444445,,,,,25090
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Megasave,Non-sa,391.92,8.0,2.0,48.99,,,,,25095
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Megasave,Non-sa,48.99,1.0,1.0,48.99,,,,,25096
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Megasave,Non-sa,195.96,4.0,2.0,48.99,,,,,25097
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Megasave,Non-sa,244.95,5.0,3.0,48.989999999999995,,,,,25098
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,OK Foods,Non-sa,161.47,3.0,3.0,53.82333333333333,,,,,25103
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,OK Foods,Non-sa,704.87,13.0,3.0,54.22076923076923,,,,,25104
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,OK Foods,Non-sa,161.47,3.0,3.0,53.82333333333333,,,,,25105
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,OK Foods,Non-sa,378.93,7.0,4.0,54.13285714285714,,,,,25106
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,OK Grocer,Non-sa,103.98,2.0,1.0,51.99,,,,,25111
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,OK Grocer,Non-sa,101.98,2.0,2.0,50.99,,,,,25112
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,OK Grocer,Non-sa,51.99,1.0,1.0,51.99,,,,,25113
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,OK Grocer,Non-sa,101.89,2.0,2.0,50.945,,,,,25114
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,OK Minimark,Non-sa,171.97,3.0,2.0,57.32333333333333,50.0,30.232,,,25118
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,OK Minimark,Non-sa,321.94,6.0,3.0,53.656666666666666,33.3333,48.4469,,,25119
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,OK Minimark,Non-sa,164.97,3.0,3.0,54.99,33.3333,31.5148,,,25120
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,OK Minimark,Non-sa,52.99,1.0,1.0,52.99,,,,,25121
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,SaveMor,Non-sa,54.99,1.0,1.0,54.99,,,,,25125
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,SaveMor,Non-sa,198.96,4.0,3.0,49.74,,,,,25126
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Sentra,Non-sa,54.99,1.0,1.0,54.99,,,,,25129
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Shoprite,Non-sa,6039.6,121.0,21.0,49.91404958677686,,,,,25134
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Shoprite,Non-sa,5271.3,106.0,21.0,49.72924528301887,,,,,25135
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Shoprite,Non-sa,3680.82,74.0,22.0,49.740810810810814,,,,,25136
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Shoprite,Non-sa,2631.03,53.0,18.0,49.642075471698114,,,,,25137
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Shoprite Mini,Non-sa,449.91,9.0,5.0,49.99,,,,,25142
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Shoprite Mini,Non-sa,349.93,7.0,5.0,49.99,,,,,25143
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Shoprite Mini,Non-sa,399.92,8.0,4.0,49.99,,,,,25144
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Shoprite Mini,Non-sa,149.97,3.0,3.0,49.99,,,,,25145
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Spar,Non-sa,862.76,16.0,6.0,53.9225,,,,,25150
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Spar,Non-sa,1210.09,22.0,6.0,55.004090909090905,16.6667,3.2948,,,25151
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Spar,Non-sa,1514.37,27.0,7.0,56.087777777777774,,,,,25152
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Spar,Non-sa,902.91,17.0,8.0,53.11235294117647,,,,,25153
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,SuperSpar,Non-sa,217.02,4.0,3.0,54.255,,,,,25158
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,SuperSpar,Non-sa,445.98,8.0,4.0,55.7475,,,,,25159
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,SuperSpar,Non-sa,875.96,16.0,6.0,54.7475,,,,,25160
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,SuperSpar,Non-sa,706.93,13.0,5.0,54.379230769230766,,,,,25161
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,U Save,Non-sa,1749.65,35.0,18.0,49.99,,,,,25162
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,U Save,Non-sa,1649.67,33.0,15.0,49.99,,,,,25163
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,U Save,Non-sa,1699.66,34.0,20.0,49.99,,,,,25164
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,U Save,Non-sa,1399.72,28.0,12.0,49.99,,,,,25165
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,OK Foods,North West,43.99,1.0,1.0,43.99,,,,,25170
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,OK Foods,North West,139.97,3.0,3.0,46.656666666666666,,,,,25171
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,OK Foods,North West,139.97,3.0,3.0,46.656666666666666,,,,,25172
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,OK Foods,North West,43.99,1.0,1.0,43.99,,,,,25173
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Shoprite Cash & Carry,North West,83.97,2.0,1.0,41.985,,,,,25177
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Shoprite Cash & Carry,North West,41.99,1.0,1.0,41.99,,,,,25178
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,SuperSpar,North West,46.99,1.0,1.0,46.99,,,,,25180
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Cash & Carry,Northern Cape,41.95,1.0,1.0,41.95,,,,,25185
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Cash & Carry,Northern Cape,209.75,5.0,2.0,41.95,,,,,25186
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Cash & Carry,Northern Cape,493.5,12.0,2.0,41.125,50.0,23.4954,,,25187
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Cash & Carry,Northern Cape,492.04,12.0,2.0,41.00333333333334,,,,,25188
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,OK Foods,Northern Cape,241.95,5.0,2.0,48.39,,,,,25190
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Spar,Northern Cape,52.49,1.0,1.0,52.49,,,,,25200
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Spar,Northern Cape,104.98,2.0,1.0,52.49,,,,,25201
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Cash & Carry,Western Cape,293.65,7.0,1.0,41.949999999999996,,,,,25206
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Cash & Carry,Western Cape,41.95,1.0,1.0,41.95,,,,,25207
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Cash & Carry,Western Cape,297.88,8.0,1.0,37.235,100.0,100.0,,,25208
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Cash & Carry,Western Cape,167.8,4.0,1.0,41.95,,,,,25209
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Checkers,Western Cape,46.99,1.0,1.0,46.99,,,,,25210
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Checkers,Western Cape,46.99,1.0,1.0,46.99,,,,,25211
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Checkers Hyper,Western Cape,140.97,3.0,1.0,46.99,,,,,25216
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Checkers Hyper,Western Cape,140.97,3.0,1.0,46.99,,,,,25217
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Checkers Hyper,Western Cape,234.95,5.0,1.0,46.989999999999995,,,,,25218
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Checkers Hyper,Western Cape,93.98,2.0,1.0,46.99,,,,,25219
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Jumbo,Western Cape,391.43,11.0,2.0,35.584545454545456,100.0,100.0,,,25224
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Jumbo,Western Cape,236.34,6.0,2.0,39.39,50.0,82.2501,,,25225
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Jumbo,Western Cape,152.2,4.0,1.0,38.05,100.0,100.0,,,25226
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,Jumbo,Western Cape,206.93,5.0,2.0,41.386,,,,,25227
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,SuperSpar,Western Cape,87.73,2.0,1.0,43.865,,,,,25230
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 1l,SuperSpar,Western Cape,44.99,1.0,1.0,44.99,,,,,25231
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 25l,Shoprite Cash & Carry,Eastern Cape,920.99,25.0,1.0,920.99,,,,,25234
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Cash & Carry,Eastern Cape,1354.97,42.0,4.0,64.52238095238096,,,,,25245
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Cash & Carry,Eastern Cape,1428.9,44.0,5.0,64.95,,,,,25246
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Cash & Carry,Eastern Cape,1104.15,34.0,5.0,64.95,,,,,25247
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Cash & Carry,Eastern Cape,514.38,16.0,4.0,64.2975,,,,,25248
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Jumbo,Eastern Cape,3572.25,110.0,4.0,64.95,,,,,25253
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Jumbo,Eastern Cape,2598.0,80.0,4.0,64.95,,,,,25254
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Jumbo,Eastern Cape,3043.27,94.0,4.0,64.7504255319149,,,,,25255
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Jumbo,Eastern Cape,1751.95,54.0,3.0,64.88703703703703,,,,,25256
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,KwikSpar,Eastern Cape,188.98,4.0,1.0,94.49,,,,,25261
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,KwikSpar,Eastern Cape,94.49,2.0,1.0,94.49,,,,,25262
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,KwikSpar,Eastern Cape,94.49,2.0,1.0,94.49,,,,,25263
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,SaveMor,Eastern Cape,79.99,2.0,1.0,79.99,,,,,25267
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,SaveMor,Eastern Cape,79.99,2.0,1.0,79.99,,,,,25268
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Sentra,Eastern Cape,86.99,2.0,1.0,86.99,,,,,25272
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Sentra,Eastern Cape,86.99,2.0,1.0,86.99,,,,,25273
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Shoprite Cash & Carry,Eastern Cape,1107.88,30.0,4.0,73.85866666666668,25.0,30.506,,,25278
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Shoprite Cash & Carry,Eastern Cape,846.93,22.0,4.0,76.99363636363636,,,,,25279
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Shoprite Cash & Carry,Eastern Cape,307.97,8.0,2.0,76.9925,,,,,25280
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Shoprite Cash & Carry,Eastern Cape,538.96,14.0,4.0,76.99428571428572,,,,,25281
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Spar,Eastern Cape,1619.82,36.0,11.0,89.99,,,,,25286
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Spar,Eastern Cape,2410.18,54.0,13.0,89.26592592592591,,,,,25287
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Spar,Eastern Cape,2208.2,50.0,11.0,88.32799999999999,,,,,25288
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Spar,Eastern Cape,2246.75,50.0,13.0,89.87,,,,,25289
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,SuperSpar,Eastern Cape,5976.28,144.0,23.0,83.00388888888888,,,,,25294
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,SuperSpar,Eastern Cape,6237.23,154.0,24.0,81.002987012987,,,,,25295
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,SuperSpar,Eastern Cape,6117.25,150.0,24.0,81.56333333333333,,,,,25296
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,SuperSpar,Eastern Cape,6497.2,160.0,23.0,81.215,,,,,25297
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Buying Partner,Free State,163.0,4.0,1.0,81.5,,,,,25298
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Cash & Carry,Free State,64.95,2.0,1.0,64.95,,,,,25301
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Checkers Hyper,Free State,319.97,8.0,1.0,79.9925,,,,,25306
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Checkers Hyper,Free State,399.97,10.0,1.0,79.994,,,,,25307
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Checkers Hyper,Free State,79.99,2.0,1.0,79.99,,,,,25308
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Checkers Hyper,Free State,399.97,10.0,1.0,79.994,,,,,25309
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Jumbo,Free State,259.8,8.0,1.0,64.95,,,,,25314
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Jumbo,Free State,517.24,16.0,1.0,64.655,,,,,25315
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Jumbo,Free State,194.85,6.0,1.0,64.95,,,,,25316
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Jumbo,Free State,129.9,4.0,1.0,64.95,,,,,25317
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Shoprite Cash & Carry,Free State,75.0,2.0,1.0,75.0,,,,,25320
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Spar,Free State,78.99,2.0,1.0,78.99,,,,,25321
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,SaveMor,Gauteng,77.99,2.0,1.0,77.99,,,,,25324
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,SaveMor,Gauteng,166.0,4.0,1.0,83.0,,,,,25325
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,SaveMor,Gauteng,83.0,2.0,1.0,83.0,,,,,25326
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Shoprite Cash & Carry,Gauteng,692.93,18.0,2.0,76.99222222222221,,,,,25331
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Shoprite Cash & Carry,Gauteng,461.96,12.0,3.0,76.99333333333333,,,,,25332
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Shoprite Cash & Carry,Gauteng,76.99,2.0,1.0,76.99,,,,,25333
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Shoprite Cash & Carry,Gauteng,76.99,2.0,1.0,76.99,,,,,25334
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Cash & Carry,Kwazulu-natal,389.71,12.0,2.0,64.95166666666667,,,,,25338
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Cash & Carry,Kwazulu-natal,450.0,14.0,4.0,64.28571428571429,,,,,25339
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Cash & Carry,Kwazulu-natal,194.85,6.0,3.0,64.95,,,,,25340
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Cash & Carry,Kwazulu-natal,129.9,4.0,2.0,64.95,,,,,25341
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Shoprite Cash & Carry,Kwazulu-natal,153.99,4.0,1.0,76.995,,,,,25343
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Shoprite Cash & Carry,Kwazulu-natal,153.99,4.0,1.0,76.995,,,,,25344
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Shoprite Cash & Carry,Mpumalanga,76.99,2.0,1.0,76.99,,,,,25348
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Shoprite Cash & Carry,North West,76.99,2.0,1.0,76.99,,,,,25355
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,SuperSpar,North West,79.99,2.0,1.0,79.99,,,,,25356
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,SuperSpar,North West,79.99,2.0,1.0,79.99,,,,,25357
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Cash & Carry,Northern Cape,64.95,2.0,1.0,64.95,,,,,25361
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Cash & Carry,Northern Cape,129.9,4.0,1.0,64.95,,,,,25362
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Cash & Carry,Western Cape,64.95,2.0,1.0,64.95,,,,,25367
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Cash & Carry,Western Cape,64.95,2.0,1.0,64.95,,,,,25368
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Cash & Carry,Western Cape,129.9,4.0,1.0,64.95,,,,,25369
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Cash & Carry,Western Cape,64.95,2.0,1.0,64.95,,,,,25370
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Jumbo,Western Cape,64.95,2.0,1.0,64.95,,,,,25373
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 2l,Jumbo,Western Cape,194.85,6.0,1.0,64.95,,,,,25374
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 500ml,Buying Partner,Eastern Cape,98.96,2.0,1.0,24.74,100.0,100.0,,,25378
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 500ml,Buying Partner,Eastern Cape,22.99,0.5,1.0,22.99,100.0,100.0,,,25379
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 500ml,Buying Partner,Eastern Cape,68.97,1.5,1.0,22.99,100.0,100.0,,,25380
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 500ml,Buying Partner,Eastern Cape,29.99,0.5,1.0,29.99,,,,,25381
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 500ml,Cash & Carry,Eastern Cape,757.35,16.5,4.0,22.95,,,,,25386
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 500ml,Cash & Carry,Eastern Cape,614.08,13.5,4.0,22.743703703703705,,,,,25387
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 500ml,Cash & Carry,Eastern Cape,1099.8,24.0,4.0,22.912499999999998,,,,,25388
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 500ml,Cash & Carry,Eastern Cape,432.1,9.5,4.0,22.742105263157896,25.0,9.7084,,,25389
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 500ml,Checkers,Eastern Cape,3423.59,68.5,17.0,24.989708029197082,,,,,25394
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 500ml,Checkers,Eastern Cape,3648.5,73.0,17.0,24.98972602739726,,,,,25395
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 500ml,Checkers,Eastern Cape,2773.85,55.5,17.0,24.989639639639638,,,,,25396
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 500ml,Checkers,Eastern Cape,2748.88,55.0,15.0,24.989818181818183,,,,,25397
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 500ml,Checkers Hyper,Eastern Cape,274.89,5.5,1.0,24.99,,,,,25402
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 500ml,Checkers Hyper,Eastern Cape,324.87,6.5,1.0,24.990000000000002,,,,,25403
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 500ml,Checkers Hyper,Eastern Cape,199.92,4.0,1.0,24.99,,,,,25404
2026-08-16,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 500ml,Checkers Hyper,Eastern Cape,124.95,2.5,1.0,24.990000000000002,,,,,25405
2026-07-26,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 500ml,Jumbo,Eastern Cape,1929.21,45.0,4.0,21.435666666666666,25.0,31.3418,,,25410
2026-08-02,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 500ml,Jumbo,Eastern Cape,2481.07,56.5,4.0,21.95637168141593,,,,,25411
2026-08-09,Boardman Bros,Newden Multipurpose Cleaner Pine Gel Yellow 500ml,Jumbo,Eastern Cape,2358.93,55.5,4.0,21.25162162162162,50.0,35.202,,,25412
